amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
204423.47,24707922.95,24912346.42,644269.93,439846.46,0,0,0,0,0
11924.35,80418,68493.65,0,0,0,0,0,1,0
169082.38,0,0,608799.6,777881.98,0,1,0,0,0
1305.01,0,0,0,0,0,0,0,1,0
68424.06,30912,0,190680.2,259104.26,0,1,0,0,0
283973.28,51366,335339.28,117278.07,0,0,0,0,0,0
129733.35,6230,0,21923.75,151657.11,0,1,0,0,0
8506.27,0,0,0,0,0,0,0,1,0
167561.3,0,0,3402992.35,3570553.65,0,1,0,0,0
13214.07,251485,238270.93,0,0,0,0,0,1,0
7138.1,0,0,0,0,0,0,0,1,0
318950.05,0,0,2377215.05,2696165.1,0,1,0,0,0
10468.89,0,0,0,0,0,0,0,1,0
201478.81,9874511.24,10075990.04,924212.97,722734.16,0,0,0,0,0
402032.09,0,0,932342.88,1816821.08,0,1,0,0,0
114355.57,0,0,438038.9,0,0,1,0,0,0
253022.23,2842061.14,3095083.37,4771781.39,4518759.16,0,0,0,0,0
361732.83,12910,0,3648468.68,4200500.52,0,1,0,0,0
15979.52,0,0,0,0,0,0,0,1,0
9191.39,0,0,0,0,0,0,0,1,0
10122.04,189615.08,179493.03,0,0,0,0,0,1,0
195915.81,59842,0,501095.74,697011.54,0,1,0,0,0
21717.16,0,0,0,0,0,0,0,1,0
99370.75,0,0,5403454.28,5502825.03,0,1,0,0,0
214221.21,5661387.78,5875608.99,8363338.38,8149117.17,0,0,0,0,0
184619.73,0,0,868236.78,1052856.52,0,1,0,0,0
228300.55,6574.88,0,584873.19,813173.75,0,0,0,0,1
39578.43,49782,10203.57,91289.68,59251.44,0,1,0,0,0
192866.44,165332.61,0,204790.92,397657.36,0,1,0,0,0
162600.33,272661.69,435262.03,250561.63,87961.29,0,0,0,0,0
127081.36,50151,177232.36,0,0,0,0,0,0,0
50787.96,0,0,1269733.43,1320521.39,0,1,0,0,0
194458.29,0,0,220805.88,415264.17,0,1,0,0,0
28947.27,70812,41864.73,3232555.9,3261503.17,0,1,0,0,0
301725.74,0,0,307167.86,1002763.13,0,0,0,0,1
6339.35,20754,14414.65,0,0,0,0,0,1,0
249829.07,0,0,975864.03,1225693.1,0,1,0,0,0
1303393.8,33343.17,0,4745191.01,6048584.81,0,0,0,0,1
133660.67,0,0,623578.27,757238.94,0,1,0,0,0
83642.45,2526357.47,2609999.92,507512.16,423869.72,0,0,0,0,0
139545.75,105,139650.75,241558.08,102012.33,0,0,0,0,0
32876.18,0,0,609866.19,644611.48,0,1,0,0,0
997.28,0,0,0,0,0,0,0,1,0
174211.8,0,0,1500259.34,1674471.14,0,1,0,0,0
15184.47,71658,56473.53,0,0,0,0,0,1,0
12401.3,30621,18219.7,0,0,0,0,0,1,0
8510.87,100672,92161.13,0,0,0,0,0,1,0
2583,21376,18793,0,0,0,0,0,1,0
27709.27,0,0,0,0,0,0,0,1,0
70129.15,0,0,229011.84,727474.91,0,1,0,0,0
15720.9,28330,12609.1,0,15720.9,0,1,0,0,0
5863.45,6079,215.55,0,0,0,0,0,1,0
387485.25,0,0,2168140.16,2555625.41,0,1,0,0,0
32387.5,0,0,0,0,0,0,0,1,0
6610.92,206337,199726.08,0,0,0,0,0,1,0
4618.62,11387,6768.38,0,0,0,0,0,1,0
285112.11,0,0,474892.87,760004.98,0,1,0,0,0
221090.91,346979.94,125889.03,261961.42,399868.81,0,1,0,0,0
111832.28,0,0,1118106.75,1229939.04,0,1,0,0,0
265831.74,0,0,1507760.43,1773592.17,0,1,0,0,0
40913.22,0,0,392702.34,433615.56,0,1,0,0,0
152445.85,7644650.3,7797096.15,2130819.48,1978373.63,0,0,0,0,0
5485.76,544779.18,539293.42,0,0,0,0,0,1,0
230748.86,0,0,1318169.85,1548918.71,0,1,0,0,0
1571.83,0,0,0,0,0,0,0,1,0
327494.59,10592,338086.59,0,0,0,0,0,0,0
383782.07,29429,413211.07,3298041.49,2914259.43,0,0,0,0,0
38769.84,116952,78182.16,52818.33,91588.17,0,1,0,0,0
161933.3,12346142.04,12508075.34,940690.09,761920.82,0,0,0,0,0
101510.53,11679,0,570413.83,671924.36,0,1,0,0,0
144082.35,61391,0,0,144082.35,0,1,0,0,0
46246.87,41532,0,123032.29,0,0,1,0,0,0
89091.14,87055,176146.14,1093744.1,1004652.96,0,0,0,0,0
143632.6,23924.56,0,173611.91,317244.51,0,1,0,0,0
145922.34,0,0,196129.7,342052.03,0,1,0,0,0
185527.95,61578,247105.95,3822983.21,3698384.36,0,0,0,0,0
2428.36,32365.02,29936.66,0,0,0,0,0,1,0
134957.7,4735400.29,4870357.98,3342362.5,3207404.8,0,0,0,0,0
237764.41,4102637.12,4340401.53,1087849.14,850084.73,0,0,0,0,0
163504.25,116,0,385296.05,548800.31,0,1,0,0,0
357338.15,1701233.34,2058571.5,2669264.33,2311926.17,0,0,0,0,0
9112.61,215906,206793.39,0,0,0,0,0,1,0
20467.75,28079,48546.75,97003.88,76536.13,0,0,0,0,0
141899.48,20319,162218.48,561997.58,256610.97,0,0,0,0,0
5343.15,26842,21498.85,0,0,0,0,0,1,0
1269511.18,100169,0,767446.25,2036957.44,0,0,0,0,1
1628176.02,0,0,21724070.4,23352246.42,0,0,0,0,1
81958.9,11971,0,280308.34,362267.24,0,1,0,0,0
160813.66,0,0,2187613.6,2348427.27,0,1,0,0,0
335216.07,125076,0,100317.42,435533.49,0,1,0,0,0
323387.99,10153,333540.99,32131,0,0,0,0,0,0
7428.87,0,0,0,0,0,0,0,1,0
286195.17,6696838.88,6983034.05,532926.98,246731.81,0,0,0,0,0
5672.68,0,0,0,0,0,0,0,1,0
29367.98,138262.46,108894.48,0,0,0,0,0,1,0
457688.45,0,0,1859507.67,2317196.12,0,1,0,0,0
31822.06,29140.26,0,4219111.98,4250934.04,0,1,0,0,0
198302.05,0,0,6060900.45,6048802.94,0,1,0,0,0
1403.91,31846,30442.09,0,0,0,0,0,1,0
7840.24,0,0,46603.37,54443.61,0,1,0,0,0
8157.82,0,0,0,0,0,0,0,1,0
3979.74,117005,113025.26,0,0,0,0,0,1,0
878776.41,70112,0,3617072.52,4495848.93,0,0,0,0,1
9511.53,893721,884209.48,0,0,0,0,0,1,0
915719.02,0,0,2391566.43,3307285.45,0,0,0,0,1
26998.77,251351.66,224352.89,0,0,0,0,0,1,0
95919.38,0,0,236149.03,332068.41,0,1,0,0,0
3940.54,11121,7180.46,0,3940.54,0,1,0,0,0
101916.94,5099511.96,5201428.91,391370.41,289453.47,0,0,0,0,0
239884.34,0,0,357497.05,597381.39,0,0,0,0,1
63701.87,14043635.69,14107337.56,904698.66,840996.79,0,0,0,0,0
32675.92,1912047.08,1944723,999554.17,966878.25,0,0,0,0,0
5517.04,0,0,0,0,0,0,0,1,0
556.56,0,0,0,0,0,0,0,1,0
12124.06,295445.98,283321.93,0,0,0,0,0,1,0
4023.05,165,0,0,0,0,0,0,1,0
492.67,497689.04,497196.37,0,0,0,0,0,1,0
122777.77,0,0,1366231.52,1489009.28,0,0,0,0,1
433435.26,0,0,809026.86,1569548.67,0,1,0,0,0
383095.75,0,0,1277240.28,1983098.9,0,0,0,0,1
224726.46,48727,0,801503.8,1026230.26,0,1,0,0,0
8221.32,0,0,0,0,0,0,0,1,0
376046.77,0,0,23858126.55,24234173.32,0,0,0,0,1
306460.58,87326,393786.58,3504801.3,2903352.2,0,0,0,0,0
16267.14,200401.57,184134.42,0,0,0,0,0,1,0
26626.63,41910,15283.37,0,0,0,0,0,1,0
21737.79,0,0,0,0,0,0,0,1,0
105968.67,0,0,0,0,0,0,0,1,0
5763.02,2850.36,0,0,0,0,0,0,1,0
7833.41,201867,194033.59,0,0,0,0,0,1,0
327727.04,17527,0,48946.24,376673.28,0,1,0,0,0
11523.03,563370.15,551847.12,0,0,0,0,0,1,0
63268.87,0,0,5728302.45,5791571.33,0,1,0,0,0
236.4,397105.72,396869.32,0,0,0,0,0,1,0
1053.04,0,0,0,0,0,0,0,1,0
4824.33,20188,15363.67,0,0,0,0,0,1,0
329303.53,7313,0,7247.57,336551.1,0,1,0,0,0
2042.26,797344.17,795301.91,0,0,0,0,0,1,0
439776.24,9114,0,1591119.39,2168867.97,0,1,0,0,0
16031.58,0,0,167690.78,183722.36,0,1,0,0,0
19857.91,0,0,0,0,0,0,0,1,0
630403.94,20468,0,183035.13,813439.07,0,1,0,0,0
1345.24,9059,7713.76,0,0,0,0,0,1,0
4339.37,0,0,0,0,0,0,0,1,0
188520.55,10600,0,1345975.03,1534495.57,0,1,0,0,0
421496.03,0,0,11072469.67,11493965.7,0,1,0,0,0
1464.39,39,0,0,0,0,0,0,1,0
1801.56,0,0,0,0,0,0,0,1,0
343517.34,0,0,3251747.14,3595264.47,0,1,0,0,0
1572.61,303417,301844.39,0,0,0,0,0,1,0
11926.65,588,0,0,0,0,0,0,1,0
166856.53,0,0,709086.71,875943.24,0,1,0,0,0
6413.12,22463,16049.88,0,0,0,0,0,1,0
3384.62,484,0,0,0,0,0,0,1,0
37964.63,0,0,568003.58,605968.21,0,1,0,0,0
2404.11,0,0,0,0,0,0,0,1,0
215611.59,47620,0,13117130.4,13332741.99,0,1,0,0,0
291039.06,0,0,371733.79,662772.85,0,1,0,0,0
22195.33,0,0,0,0,0,0,0,1,0
28753.69,55463.55,26709.86,0,0,0,0,0,1,0
83524.07,7512,0,81980.53,165504.6,0,1,0,0,0
1118425.76,117,0,804801.21,1923226.97,0,0,0,0,1
10336.88,7959,0,0,0,0,0,0,1,0
11726.93,10985,0,0,0,0,0,0,1,0
13248.09,120162,106913.91,0,0,0,0,0,1,0
5783.73,78626,72842.27,0,0,0,0,0,1,0
135444.67,0,0,5577762.83,5713207.5,0,1,0,0,0
10222.6,5720.8,0,90197,0,0,1,0,0,0
52076.34,1849,53925.34,87739.01,35662.68,0,0,0,0,0
3692.7,601975.68,598282.98,0,0,0,0,0,1,0
1484777.07,0,0,7985763.51,9470540.58,0,0,0,0,1
17965.92,72007.13,54041.2,17926931.69,17944897.61,0,0,1,0,0
3936.7,0,0,0,0,0,0,0,1,0
2046353.57,21020,0,158199.95,2204553.51,0,0,0,0,1
19199.74,108030,88830.26,973142.07,992341.81,0,0,0,0,1
3408.62,112462,109053.38,0,0,0,0,0,1,0
261024.27,3742607.31,4003631.59,422786.12,161761.85,0,0,0,0,0
1901878.09,0,0,3024018.02,4925896.11,0,0,0,0,1
8325.46,0,0,0,0,0,0,0,1,0
230160.31,19803,249963.31,0,0,0,0,0,0,0
61928.17,567,0,489826.12,551754.29,0,1,0,0,0
58929.42,26081,0,0,0,0,0,0,1,0
234916.91,22081,0,167108.69,402025.6,0,1,0,0,0
146286.17,0,0,717138.63,863424.8,0,1,0,0,0
23882.01,11915,0,0,0,0,0,0,1,0
95008.98,49973,0,204911.19,299920.16,0,1,0,0,0
216318.87,0,0,267492.9,483811.77,0,1,0,0,0
140680.22,2393889.11,2534569.33,631802.98,786568.59,0,0,0,0,0
27486,1703,0,0,0,0,0,0,1,0
47659.9,347289,299629.1,0,47659.9,0,1,0,0,0
443916.72,15124,0,0,443916.72,0,1,0,0,0
173342.06,0,0,893216.56,1066558.62,0,1,0,0,0
12934.82,493195.38,480260.56,0,0,0,0,0,1,0
25704.49,709928.6,735633.09,41854.34,16149.85,0,0,0,0,0
125771.43,9066,134837.43,361200.1,235428.67,0,0,0,0,0
140373.46,79711.67,0,4656540.78,4796914.23,0,0,0,0,1
401010.34,0,0,1329188.79,1730199.13,0,0,0,0,1
247453.9,8673,256126.9,0,0,0,0,0,0,0
825378.9,21577,0,1255958.93,2081337.83,0,0,0,0,1
327763.52,101254,0,65781.93,393545.46,0,1,0,0,0
30997.2,0,0,169009.97,200007.17,0,1,0,0,0
3653.63,41582,37928.37,0,0,0,0,0,1,0
2853.98,0,0,0,0,0,0,0,1,0
40936.65,0,0,833795.43,874732.08,0,1,0,0,0
441976.72,25691.03,0,9896109.83,10338086.55,0,1,0,0,0
240754.11,174727.9,0,0,240754.11,0,0,0,0,1
548486.29,0,0,861105.04,1409591.34,0,1,0,0,0
25174.3,46100.42,20926.12,0,0,0,0,0,1,0
204970.07,8741156.48,8946126.55,4275322.48,4070352.41,0,0,0,0,0
123724.32,12334,0,4556661.12,4680385.45,0,0,0,0,1
213447.22,6055,0,0,213447.22,0,1,0,0,0
116382.45,3766773.53,3883155.98,1084983.43,968600.98,0,0,0,0,0
808257.57,55642,0,339950.61,1796828.04,0,0,0,0,1
299663.71,0,0,602222.33,901886.03,0,1,0,0,0
265521.61,938,266459.61,488006.88,222485.27,0,0,0,0,0
83747.81,108,83855.81,0,0,0,0,0,0,0
151347.28,2073,0,5303480.04,5454827.32,0,1,0,0,0
121198.96,10124068.18,10245267.15,2657937.85,2536738.89,0,0,0,0,0
3811.01,33559,29747.99,0,0,0,0,0,1,0
238924.88,56583,0,1521246.94,1760171.82,0,1,0,0,0
93336.99,1811008.05,1904345.04,503505.85,428262.4,0,0,0,0,0
16965.61,96530.39,79564.78,0,0,0,0,0,1,0
482248.71,1519153.59,2001402.3,1309171.52,826922.81,0,0,0,0,0
2839.14,57285.75,54446.61,0,0,0,0,0,1,0
6528.54,299047,292518.46,0,0,0,0,0,1,0
159251.33,0,0,201344,35740.93,0,1,0,0,0
109140.99,12294498.19,12403639.18,346593.95,237452.96,0,0,0,0,0
189741.5,13731,0,0,189741.5,0,1,0,0,0
14357.05,36859,22501.95,10169784.5,10184141.55,0,0,0,0,1
526653.18,730465.46,1257118.64,705282.87,178629.68,0,0,0,0,0
374901.29,0,0,1090807.82,1465709.11,0,1,0,0,0
165640.99,4659003.43,4824644.42,6901090.81,6735449.82,0,0,0,0,0
26176.66,42459,16282.34,694944.67,721121.34,0,1,0,0,0
350431.68,0,0,386922.54,737354.22,0,1,0,0,0
689575.64,0,0,2209165.24,2898740.88,0,0,0,0,1
59855.72,249443,189587.28,89947.28,149803,0,1,0,0,0
17402.81,30893,13490.19,0,0,0,0,0,1,0
1145492.51,0,0,2953657.24,4099149.75,0,0,0,0,1
61194.86,0,0,1532994.1,1594188.95,0,1,0,0,0
428693.61,1766257.15,2194950.75,614792.52,186098.91,0,0,0,0,0
321364.44,34,0,919363.36,1240727.8,0,1,0,0,0
11862.64,31630,43492.64,3921027.25,3909164.61,0,0,0,0,0
18741.78,0,0,0,0,0,0,0,1,0
20073.92,20156,82.08,0,20073.92,0,1,0,0,0
126955.13,1065675.23,1192630.36,718679.25,383864.39,0,0,0,0,0
73902.71,174,74076.71,26462.32,0,0,0,0,0,0
98928.27,1073,0,78658.11,177586.38,0,1,0,0,0
8909.98,273199.8,264289.83,0,0,0,0,0,1,0
670249.79,0,0,12995301.45,13665551.24,0,0,0,0,1
107490.8,103751,0,570695.91,1258271.23,0,1,0,0,0
163217.58,50752,0,4152521.79,4315739.37,0,1,0,0,0
64656.41,5320274.11,5384930.52,339824.71,275168.3,0,0,0,0,0
1699.29,3229353.26,3231052.55,109132.55,107433.26,0,0,0,0,0
45526.28,24292.31,0,0,0,0,0,0,1,0
211860.72,3403191.92,3615052.64,1519443.85,1307583.13,0,0,0,0,0
245254.82,211785.38,457040.2,783766.82,538511.99,0,0,0,0,0
17078.55,132600,115521.45,0,0,0,0,0,1,0
129175.87,80891.99,0,362276.4,491452.27,0,1,0,0,0
1373791.83,0,0,17971216.03,19345007.86,0,1,0,0,0
40458.56,49360,89818.56,84915.02,44456.46,0,0,0,0,0
4169.14,13134,8964.86,0,0,0,0,0,1,0
456324.72,3903141.88,4359466.6,1658690.34,1202365.62,0,0,0,0,0
125054.61,0,0,2285030.02,2624216.39,0,1,0,0,0
155017.62,0,0,232624.23,387641.85,0,1,0,0,0
8846.55,0,0,0,0,0,0,0,1,0
182339.3,22091,0,0,182339.3,0,1,0,0,0
177644.31,0,0,3457057.04,3634701.35,0,1,0,0,0
90549.71,0,90549.71,272887.69,182337.98,0,0,0,0,0
563.44,66789,66225.56,0,0,0,0,0,1,0
155696.18,4603231.17,4758927.35,407045.54,251349.36,0,0,0,0,0
23903.08,22104,0,24960660.34,24984563.42,0,1,0,0,0
65206.77,1620683.89,1685890.66,783865.32,718658.56,0,0,0,0,0
13.39,0,0,0,0,0,0,0,1,0
7429.15,773749,766319.85,0,0,0,0,0,1,0
174102.27,317933.24,143830.97,0,174102.27,0,0,0,0,1
19203.19,83572.28,64369.1,0,0,0,0,0,1,0
223284.05,0,0,497824.49,895268.75,0,1,0,0,0
149975.62,5596540.58,5746516.2,279651.18,129675.56,0,0,0,0,0
419710.96,0,0,6976899.69,7396610.65,0,1,0,0,0
85530.68,29392,0,2713409.67,2798940.35,0,1,0,0,0
106246.14,0,0,222317.78,328563.92,0,1,0,0,0
390800.94,104698,0,0,390800.94,0,0,0,0,1
105191.87,1157814.59,1263006.46,325350.95,185092.05,0,0,0,0,0
205348.61,1144,206492.61,6801103.76,6595755.15,0,0,0,0,0
720505.7,20287.82,0,5710244.37,6430750.07,0,0,0,0,1
287845.16,20417,0,3377.75,291222.91,0,1,0,0,0
103172.49,49616,0,6632.66,109805.15,0,1,0,0,0
105202.24,0,0,125228.37,230430.61,0,1,0,0,0
208406.41,0,0,991670.91,1339949.56,0,1,0,0,0
333440.45,0,0,354628.88,688069.33,0,0,0,0,1
65987.61,0,0,111923.41,177911.02,0,1,0,0,0
18910.64,29807.96,10897.32,0,0,0,0,0,1,0
3812.88,0,0,0,0,0,0,0,1,0
186252.57,1875109.5,2061362.07,2458154.82,2181176.37,0,0,0,0,0
29471.98,0,0,683755.43,927640.28,0,0,0,0,1
29637.88,523,0,0,0,0,0,0,1,0
53410.03,0,0,189614.46,243024.49,0,1,0,0,0
451183.97,31756.48,0,1410312.04,1861496.01,0,1,0,0,0
7813.92,0,0,0,0,0,0,0,1,0
42535.39,67785,25249.61,0,0,0,1,0,0,0
384040.28,0,0,3176843.37,3560883.66,0,1,0,0,0
11816.23,20618,8801.77,0,0,0,0,0,1,0
134006.52,0,0,3625102.43,3759108.96,0,1,0,0,0
125938,52846,0,1092113.28,1218051.28,0,1,0,0,0
204247.46,0,0,1647537.42,3224043.21,0,1,0,0,0
188334.8,10008,0,199121.68,387456.48,0,1,0,0,0
156002.21,1232100.74,1388102.95,240841.12,84838.9,0,0,0,0,0
309379.74,10227821.56,10537201.3,2282627.36,1973247.62,0,0,0,0,0
117801.74,2392798,2510599.74,4022199.33,3904397.59,0,0,0,0,0
18800.66,0,0,0,0,0,0,0,1,0
20991.82,39780,60771.82,0,0,0,0,0,0,0
15907.25,20102,4194.75,0,0,0,0,0,1,0
21126.18,31244.35,10118.17,0,0,0,0,0,1,0
17279.1,0,0,0,0,0,0,0,1,0
525721.16,4112,0,854721.76,1323640.97,0,1,0,0,0
5522.28,36003.11,30480.83,0,0,0,0,0,1,0
25993.42,63307,89300.42,233420.77,207427.35,0,0,0,0,0
108852.2,1005623.9,1114476.1,1070960.84,962108.64,0,0,0,0,0
591.77,55607,55015.23,0,0,0,0,0,1,0
126689.63,217386,90696.37,221728.02,348417.65,0,1,0,0,0
352594.86,22067.37,374662.23,361752.8,9157.94,0,0,0,0,0
89242.97,0,0,1334967.64,1424210.61,0,1,0,0,0
162329.59,31833,194162.59,265317.42,102987.83,0,0,0,0,0
6977.61,0,0,0,0,0,0,0,1,0
145758.26,108629,254387.26,1018935.34,873177.08,0,0,0,0,0
377765.2,0,0,781362.86,1159128.05,0,0,0,0,1
12309.19,859139.4,871448.59,53182.21,40873.02,0,0,0,0,0
223409.93,0,0,880212,1103621.94,0,1,0,0,0
1142.88,79531,78388.12,0,0,0,0,0,1,0
418839.13,0,0,7656084.99,8074924.12,0,1,0,0,0
2707.25,0,0,0,0,0,0,0,1,0
227974.46,29179.62,257154.08,1203261.18,975286.72,0,0,0,0,0
390230.73,187619.61,0,1201652.59,1591883.32,0,0,0,0,1
8087.79,259219,251131.21,0,0,0,0,0,1,0
15680.4,24813,9132.6,0,0,0,0,0,1,0
6117.76,154501,148383.24,0,0,0,0,0,1,0
176635.76,2849409.01,3026044.77,354193.11,418914.73,0,0,0,0,0
373552.18,40060,413612.18,4770364.8,4396812.62,0,0,0,0,0
17502.79,5832,0,0,0,0,0,0,1,0
177096.09,9457836.62,9634932.72,183529.63,6433.54,0,0,0,0,0
215358.03,0,0,245782.87,461140.9,0,1,0,0,0
70923.78,0,70923.78,290076.07,219152.3,0,0,0,0,0
317233.12,327772,10538.88,643504.64,960737.76,0,1,0,0,0
2493.49,466,0,0,0,0,0,0,1,0
135350.87,0,0,408607.84,543958.71,0,1,0,0,0
14103.34,0,0,0,0,0,0,0,1,0
5823.5,0,0,0,0,0,0,0,1,0
154362.73,7643191.99,7797554.71,4174194.53,4019831.8,0,0,0,0,0
24568.71,6700578.19,6725146.9,1230920.11,1206351.4,0,0,0,0,0
14421.63,10530,0,5521,19942.63,0,1,0,0,0
152787.1,6445076.46,6597863.56,3038920.16,2886133.06,0,0,0,0,0
19992.03,637,0,0,0,0,0,0,1,0
144736.01,171,0,4260667.33,4423277.12,0,1,0,0,0
147932.53,5178162.01,5326094.54,1241420.67,1093488.13,0,0,0,0,0
20802.32,0,0,0,0,0,0,0,1,0
91663.96,492,0,0,91663.96,0,1,0,0,0
301841.33,60434,362275.33,3634724.3,3332882.97,0,0,0,0,0
127234.11,0,0,708804.42,836038.53,0,1,0,0,0
34117.21,0,0,3300985.44,3335102.65,0,1,0,0,0
189904.94,79830,0,993062.77,1182967.71,0,1,0,0,0
183990.39,0,0,2225731.87,2409722.26,0,1,0,0,0
558.46,455082,454523.54,0,0,0,0,0,1,0
2854.62,20328,17473.38,0,0,0,0,0,1,0
5769.81,78597.53,72827.72,0,0,0,0,0,1,0
1887.8,6487246.89,6489134.69,319025.32,317137.52,0,0,0,0,0
93061.48,0,0,2166233.87,2259295.35,0,0,0,0,1
271245.88,25091,0,0,271245.88,0,1,0,0,0
383947.74,6516775.9,6900723.64,1934889,1550941.26,0,0,0,0,0
394239.18,8616026.58,9010265.76,625530.37,231291.18,0,0,0,0,0
811.46,16738.78,15927.33,0,0,0,0,0,1,0
77153.53,0,0,219880.27,297033.8,0,1,0,0,0
371091.37,5151063.47,5522154.84,6724234.39,6353143.02,0,0,0,0,0
83035.01,7867,90902.01,26934.32,0,0,0,0,0,0
21029.46,180034.34,201063.8,392530.8,371501.34,0,0,0,0,0
84437.4,36306,120743.4,60677,0,0,0,0,0,0
1361.85,114809,113447.15,0,0,0,0,0,1,0
901292.19,0,0,4284355.04,5185647.23,0,0,0,0,1
6171.28,10497,4325.72,1282116.1,1288287.38,0,0,1,0,0
1349.01,0,0,0,0,0,0,0,1,0
17100.43,5049246.65,5066347.09,25491.21,8390.78,0,0,0,0,0
470892.09,16915,487807.09,0,0,0,0,0,0,0
206749.82,1874828.89,2081578.71,2565096.81,2885560.05,0,0,0,0,0
252891.03,7220250.39,7473141.42,3459514.42,3206623.39,0,0,0,0,0
349994,12217,0,18267.76,368261.76,0,1,0,0,0
15730.52,0,0,1023700.07,1039430.59,0,1,0,0,0
41686.31,66,0,281565.89,323252.19,0,1,0,0,0
3109.33,137272,134162.67,0,0,0,0,0,1,0
54479.02,0,0,134234.84,188713.86,0,1,0,0,0
136345.78,0,0,892303.87,1028649.65,0,1,0,0,0
956412.91,12889,0,33972.64,990385.54,0,0,0,0,1
61473.76,243840.82,182367.06,269869.04,331342.8,0,1,0,0,0
23967.58,0,0,204597.5,228565.08,0,1,0,0,0
382.94,0,0,152307.34,152690.29,0,1,0,0,0
13874.28,55691,41816.72,0,0,0,0,0,1,0
33604.65,10005,0,0,0,0,0,0,1,0
136992.8,21463,158455.8,227320.33,90327.53,0,0,0,0,0
171585.11,20887,0,546137.7,585388.93,0,1,0,0,0
30691.52,0,0,1511219.48,1541911,0,1,0,0,0
103395.43,0,0,825375.76,890793.83,0,1,0,0,0
4809.03,405530.08,400721.05,0,0,0,0,0,1,0
48357.11,51866,3508.89,161,48518.11,0,1,0,0,0
15203.23,50043,34839.77,0,0,0,0,0,1,0
1611.37,223697.05,222085.68,0,0,0,0,0,1,0
12499.2,59649,47149.8,0,0,0,0,0,1,0
2999.6,0,0,5597521.15,5780836.97,0,1,0,0,0
10224.45,262232,252007.55,0,0,0,0,0,1,0
121312.73,927978,1049290.73,54003.66,0,0,0,0,0,0
407477.46,174546.94,0,389022.1,305929.86,0,1,0,0,0
9100.87,0,0,0,0,0,0,0,1,0
6400.69,0,0,0,0,0,0,0,1,0
34077.07,9733531.39,9767608.47,441253.93,407176.85,0,0,0,0,0
14714.96,0,0,0,0,0,0,0,1,0
456612.88,0,0,480045.18,936658.06,0,0,0,0,1
426595.09,0,0,473742.95,900338.05,0,1,0,0,0
169139.51,10714,0,36616.28,205755.79,0,1,0,0,0
32674.54,51501,18826.46,857748.48,818959.75,0,1,0,0,0
6112.62,23581,17468.38,0,0,0,0,0,1,0
94235.16,192434,98198.84,2032275.62,2126510.78,0,1,0,0,0
20815.56,30058,9242.44,0,0,0,0,0,1,0
10855.97,5033,0,0,0,0,0,0,1,0
8632.82,71007.1,62374.28,0,0,0,0,0,1,0
34496.74,73280,107776.74,0,0,0,0,0,0,0
85990.18,0,85990.18,212451.64,126461.46,0,0,0,0,0
213263.25,59653,0,36892.78,250156.03,0,1,0,0,0
158546.05,0,0,2013189.27,2171735.32,0,1,0,0,0
26684.33,168430.92,141746.59,0,0,0,0,0,1,0
16004.44,0,0,0,0,0,0,0,1,0
297870.33,0,0,681924.13,979794.46,0,1,0,0,0
66914.3,0,0,697493.25,764407.55,0,1,0,0,0
95962.26,14286,0,1257904.57,1353866.84,0,1,0,0,0
359672.29,21522,0,2851022.54,3210694.83,0,1,0,0,0
140376.73,983923.19,843546.45,114616.88,254993.61,0,1,0,0,0
3241.77,10270.19,7028.42,0,0,0,0,0,1,0
50060.98,104013,53952.02,0,50060.98,0,1,0,0,0
348265.04,20777,369042.04,0,0,0,0,0,0,0
361817.64,0,0,905126.52,1266944.15,0,1,0,0,0
141127.39,99113.35,240240.73,340273.75,199146.37,0,0,0,0,0
24596.2,671,0,0,0,0,0,0,1,0
79859.29,0,0,736675.91,555320.92,0,1,0,0,0
57913.9,90089,32175.1,173634.39,231548.28,0,1,0,0,0
263288.54,20767,0,835686.57,887547.79,0,1,0,0,0
434520.3,0,0,541832.08,976352.38,0,0,0,0,1
337069.61,0,0,2612885.4,2949955.01,0,1,0,0,0
454.22,298855.05,298400.82,0,0,0,0,0,1,0
13244.06,14696,1451.94,0,0,0,0,0,1,0
8430.98,99596,91165.02,0,0,0,0,0,1,0
1657167.3,21162.12,0,1791415.49,3448582.79,0,0,0,0,1
412550.57,7256398.22,7668948.79,1658793.45,1162290.88,0,0,0,0,0
11721.14,9417150.75,9428871.9,3691011.15,4066531.45,0,0,0,0,0
107707.79,847,0,1548468.62,1665178.98,0,1,0,0,0
297598.1,0,0,2573504.94,2871103.04,0,1,0,0,0
1133.86,159901,158767.14,1249680.39,1250814.25,0,0,1,0,0
3145.96,30973,27827.04,0,0,0,0,0,1,0
1655.5,0,0,3509344.88,3511000.39,0,0,1,0,0
27400.58,21797,0,850381.39,877781.96,0,1,0,0,0
95820.45,99057,194877.45,118252.43,22431.98,0,0,0,0,0
49307.03,0,0,3067941.46,3117248.49,0,1,0,0,0
74428.01,2985,77413.01,929278.75,854850.74,0,0,0,0,0
2446.22,25389.86,22943.65,0,0,0,0,0,1,0
239546.67,50230,0,461622.84,701169.51,0,1,0,0,0
12273.26,0,0,0,0,0,0,0,1,0
37946.91,494962.46,457015.55,0,0,0,0,0,1,0
23012.33,0,0,0,0,0,0,0,1,0
13096.32,0,0,0,0,0,0,0,1,0
